Timestamp,year,california
2007,2016,25337
2008,2016,25367
2009,2016,25300
2010,2016,24972
2011,2016,25292
2012,2016,26620
2013,2016,26883
2014,2016,25933
2015,2016,24705
2016,2016,22768
2017,2016,21405
2018,2016,20977
2019,2016,20471
2020,2016,20134
2021,2016,20233
2022,2016,20641
2023,2016,21471
2024,2016,21520
2025,2016,22388
2026,2016,22652
2027,2016,22557
2028,2016,22553
2029,2016,22429
2030,2016,22370
2031,2016,22558
2032,2016,22863
2033,2016,22846
2034,2016,23061
2035,2016,23901
2036,2016,25478
2037,2016,25850
2038,2016,24919
2039,2016,23668
2040,2016,22015
2041,2016,20590
2042,2016,19616
2043,2016,18997
2044,2016,18673
2045,2016,18595
2046,2016,18913
2047,2016,19590
2048,2016,19799
2049,2016,20647
2050,2016,21081
2051,2016,20906
2052,2016,20779
2053,2016,20561
2054,2016,20565
2055,2016,20623
2056,2016,20804
2057,2016,21235
2058,2016,21630
2059,2016,22426
2060,2016,24309
2061,2016,24869
2062,2016,23973
2063,2016,22472
2064,2016,20858
2065,2016,19707
2066,2016,19316
2067,2016,19215
2068,2016,19241
2069,2016,19800
2070,2016,20676
2071,2016,22919
2072,2016,24319
2073,2016,25171
2074,2016,25834
2075,2016,26125
2076,2016,25873
2077,2016,25707
2078,2016,25590
2079,2016,25472
2080,2016,25091
2081,2016,24696
2082,2016,24498
2083,2016,25285
2084,2016,27079
2085,2016,27326
2086,2016,25980
2087,2016,24149
2088,2016,22462
2089,2016,21100
2090,2016,20289
2091,2016,19888
2092,2016,19828
2093,2016,20402
2094,2016,21926
2095,2016,24380
2096,2016,25539
2097,2016,25426
2098,2016,25367
2099,2016,24956
2100,2016,24621
2101,2016,24412
2102,2016,24361
2103,2016,24330
2104,2016,24224
2105,2016,24121
2106,2016,24264
2107,2016,24967
2108,2016,26757
2109,2016,27312
2110,2016,26026
2111,2016,23907
2112,2016,22331
2113,2016,21107
2114,2016,20364
2115,2016,19961
2116,2016,19907
2117,2016,20435
2118,2016,21721
2119,2016,23905
2120,2016,25050
2121,2016,25073
2122,2016,24824
2123,2016,24629
2124,2016,24312
2125,2016,24009
2126,2016,23899
2127,2016,23802
2128,2016,23675
2129,2016,23864
2130,2016,24235
2131,2016,25036
2132,2016,26826
2133,2016,27273
2134,2016,26055
2135,2016,24182
2136,2016,22415
2137,2016,21285
2138,2016,20508
2139,2016,19970
2140,2016,19881
2141,2016,20063
2142,2016,21214
2143,2016,23437
2144,2016,24520
2145,2016,24661
2146,2016,24529
2147,2016,24203
2148,2016,23734
2149,2016,23434
2150,2016,23428
2151,2016,23468
2152,2016,23524
2153,2016,23810
2154,2016,24238
2155,2016,24905
2156,2016,26589
2157,2016,27102
2158,2016,26192
2159,2016,24359
2160,2016,22403
2161,2016,20968
2162,2016,20164
2163,2016,19821
2164,2016,19760
2165,2016,20208
2166,2016,21541
2167,2016,23690
2168,2016,24805
2169,2016,25108
2170,2016,25104
2171,2016,24816
2172,2016,24620
2173,2016,24351
2174,2016,24423
2175,2016,24423
2176,2016,24344
2177,2016,24290
2178,2016,24519
2179,2016,25037
2180,2016,26390
2181,2016,26839
2182,2016,26068
2183,2016,24486
2184,2016,22724
2185,2016,21394
2186,2016,20597
2187,2016,20046
2188,2016,19936
2189,2016,20153
2190,2016,20454
