Timestamp,year,CVA,NVA,CCT,FRE,SDG,ECA,LAX,NCT,PAC,ELU,NE,NW,SW,MX
4834,2016,3887.01714400402,587.895751684828,6009.43865196207,1704.13386941739,2989,41.6616231410668,9901.28846329306,744.934753727333,151.579829204364,5050.04991356587,0,0,0,0
4835,2016,3973.75837488282,601.015014924566,6143.54305290765,1742.16268790191,3167,45.3406726334148,10775.6502271429,761.558441009594,154.962428373464,5496.00910022373,0,0,0,0
4836,2016,3998.41427270111,604.744120571478,6181.66176961478,1752.97224932045,3349,48.9391387154318,11630.8605626304,766.283667189141,155.923920603037,5932.20029865418,0,0,0,0
4837,2016,4078.62020536302,616.874946169866,6305.66241432474,1788.13588285065,3492,52.2402798007108,12415.408731402,781.654884881642,159.051666410082,6332.35098879733,0,0,0,0
4838,2016,4225.07029722347,639.024935132848,6532.07840633217,1852.34207296321,3635,55.3969264950516,13165.6164079377,809.721589779432,164.762698568871,6714.98666556721,0,0,0,0
4839,2016,4387.26451660644,663.55616023181,6782.83526563453,1923.45075410206,3784,58.028391653098,13791.009603078,840.805607779823,171.087695645339,7033.96200526886,0,0,0,0
4840,2016,4547.08226391055,687.72795346119,7029.91803176029,1993.51754980298,3908,59.837350278112,14220.9261501069,871.43418229303,177.320018771968,7253.23649961498,0,0,0,0
4841,2016,4683.43234943579,708.350356978449,7240.71912776721,2053.29572680433,3998,59.6817409340248,14183.9440815453,897.565252370282,182.637186643944,7234.37417752069,0,0,0,0
4842,2016,4781.46182268924,723.176921598701,7392.2754713016,2096.27350111902,4038,59.417760796734,14121.2066438068,916.352296216672,186.459987074776,7202.37559539645,0,0,0,0
4843,2016,4814.43537278358,728.164038789149,7443.2535141268,2110.72966157032,3972,57.6643769374654,13704.4979784071,922.671574601367,187.745838128783,6989.83764465544,0,0,0,0
4844,2016,4747.59709556532,718.055017457159,7339.91964353517,2081.42663362849,3831,55.0134606114081,13074.4820246966,909.862226524283,185.13938328958,6668.504514692,0,0,0,0
4845,2016,4644.22056013441,702.419731130348,7180.09659035345,2036.10461707845,3785,54.7105781380954,13002.4990698177,890.050434831726,181.108066471611,6631.79035204418,0,0,0,0
4846,2016,4521.23813005282,683.819131879487,6989.96226846486,1982.18704566547,3571,51.7734517684491,12304.4625257171,866.48123436989,176.312189567476,6275.76402251446,0,0,0,0
4847,2016,4157.34084297564,628.781126849765,6427.36675079932,1822.64833798215,3208,46.1409492601491,10965.8437226026,796.741450394653,162.121490998477,5593.01532813722,0,0,0,0
4848,2016,3798.1965000562,574.461985559206,5872.11941948697,1665.19340117469,2831,41.2059100619543,9792.98383393402,727.912553393786,148.116140329156,4994.81025600402,0,0,0,0
4849,2016,3582.53165889862,541.843543394653,5538.69546371131,1570.64229768237,2548,37.7963981834717,8982.68029598561,686.581056931726,139.705979381325,4581.52330583092,0,0,0,0
4850,2016,3492.52277891137,528.23006133424,5399.53918464792,1531.18088672069,2384,35.1593755488507,8355.96631268239,669.331134854586,136.195953531197,4261.87431176876,0,0,0,0
4851,2016,3459.25216980717,523.198015160094,5348.10188017564,1516.59449058965,2258,33.1614627203022,7881.14296811442,662.954926033993,134.89851823346,4019.69556916528,0,0,0,0
4852,2016,3408.15802011143,515.470229964084,5269.10887687893,1494.19395367411,2180,31.9193667058917,7585.94681370289,653.162891059511,132.906028311935,3869.13381959122,0,0,0,0
4853,2016,3426.27861971283,518.210897969645,5297.12383735044,1502.13833013834,2185,31.7220762874954,7539.0588339194,656.635647649298,133.612667179453,3845.2190897931,0,0,0,0
4854,2016,3517.17867672966,531.959166981151,5437.65790135505,1541.99044813924,2295,32.5612552502515,7738.49784651958,674.056361034133,137.15744576077,3946.94089823016,0,0,0,0
4855,2016,3603.02873057889,544.943643269796,5570.38451735941,1579.62855958453,2382,33.7866788349384,8029.73163644236,690.509257008699,140.50529219868,4095.4816847227,0,0,0,0
4856,2016,3865.33183628431,584.615935874894,5975.91255172567,1694.62666479626,2574,36.6348855793921,8706.63556993635,740.778831906768,150.734179412089,4440.72954448426,0,0,0,0
4857,2016,4037.32900299263,610.629817435881,6241.82504538146,1770.03312336659,2807,39.8054259651692,9460.14521687942,773.741554291799,157.44145653164,4825.04935715541,0,0,0,0
4858,2016,4043.86430120953,611.618255077231,6251.92880161709,1772.8983083209,3046,43.3038574688445,10291.5813654345,774.994023881558,157.696309893696,5249.11477709668,0,0,0,0
4859,2016,4124.07023387144,623.749080675619,6375.92944632704,1808.0619418511,3299,46.9801282229052,11165.2827352028,790.36524157406,160.82405570074,5694.73713657428,0,0,0,0
4860,2016,4190.31439306998,633.768244040213,6478.34479362453,1837.10449843345,3520,50.9120428993948,12099.7403604653,803.060728779348,163.407342052485,6171.34759663536,0,0,0,0
4861,2016,4200.11734039532,635.250900502238,6493.50042797796,1841.40227586492,3703,54.0270085194266,12840.0421257792,804.939433163987,163.789622095568,6548.93086570141,0,0,0,0
4862,2016,4303.49387582623,650.886186829049,6653.32348115968,1886.72429241496,3875,57.0224883931056,13551.9469455904,824.751224856544,167.820938913536,6912.03056601649,0,0,0,0
4863,2016,4484.99693085003,678.337795868364,6933.93234752184,1966.29829273701,4024,59.5761488791085,14158.8491064499,859.535721190315,174.898911832441,7221.574744671,0,0,0,0
4864,2016,4692.64117874142,709.743155473079,7254.9562388265,2057.33303287631,4154,61.6935474540096,14662.0693965205,899.330095883125,182.996298199568,7478.23705602544,0,0,0,0
4865,2016,4885.43247613986,738.902065892907,7553.01704777747,2141.85598902854,4226,61.1377997965552,14529.990580229,936.277948781026,190.514472380204,7410.87161997441,0,0,0,0
4866,2016,4994.75019176794,755.435931893672,7722.02533390066,2189.78271917341,4264,61.1183486285443,14525.3678216588,957.228349191546,194.777474072769,7408.51382971262,0,0,0,0
4867,2016,5030.39727295101,760.8274099374,7777.13673154953,2205.41100074239,4184,59.4316544881703,14124.5086142141,964.060001499325,196.167583320344,7204.05973129773,0,0,0,0
4868,2016,4948.11192722009,748.382081453128,7649.92125531006,2169.33571745399,4047,56.6945972752075,13474.0204439784,948.290270755536,192.958747807191,6872.28495874638,0,0,0,0
4869,2016,4796.61183219204,725.468299767285,7415.69781530237,2102.91552078583,3969,56.0138063948259,13312.2238940213,919.255748447478,187.050783504996,6789.76229958386,0,0,0,0
4870,2016,4624.61466548372,699.454418206298,7149.78532164658,2027.50906221551,3737,52.8571597004851,12562.0162174855,886.293026062447,180.343506385445,6407.12662281398,0,0,0,0
4871,2016,4266.36149959386,645.270063866833,6595.91577527545,1870.44483244727,3416,48.3500461985302,11490.8570173614,817.634920369275,166.372908447312,5860.79293644008,0,0,0,0
4872,2016,3912.26715984203,591.714715299136,6048.47589196335,1715.20390219542,3043,43.6706509227644,10378.7533841869,749.773840778676,152.564489921397,5293.57596489036,0,0,0,0
4873,2016,3638.97287077182,550.380050297222,5625.95517665535,1595.38707683325,2753,39.9332479263837,9490.52334462647,697.397839752376,141.906985689986,4840.54340744715,0,0,0,0
4874,2016,3446.77569139309,521.310997844789,5328.81289099854,1511.1245920405,2575,36.951661744141,8781.92049522251,660.56384772627,134.411979996808,4479.12784303335,0,0,0,0
4875,2016,3310.7226648777,500.733523311228,5118.47105663869,1451.4766507189,2415,34.7981395715054,8270.11508209291,634.489708084916,129.106396368562,4218.08677833558,0,0,0,0
4876,2016,3225.76378805805,487.883833973676,4987.12222557555,1414.22924631284,2315,33.4949113147749,7960.39025788932,618.207603418045,125.793302661841,4060.1148307959,0,0,0,0
4877,2016,3357.95504744527,507.877231719167,5191.49365852344,1472.1841237978,2272,32.6279449691461,7754.34730447457,643.541647392723,130.9482911216,3955.02475055629,0,0,0,0
4878,2016,3312.207959927,500.958168229716,5120.76736487406,1452.12782911761,2283,32.5723702034006,7741.13942284541,634.774360264407,129.164317587211,3948.28820695119,0,0,0,0
4879,2016,3346.36974606078,506.125001354955,5173.58245428756,1467.10493228788,2241,32.1889043197571,7650.00503960427,641.321360392695,130.496505616138,3901.80605607597,0,0,0,0
4880,2016,3500.84043118742,529.488072877776,5412.39851076599,1534.82748575346,2374,33.6949804714584,8007.93863175426,670.925187059734,136.520312355631,4084.36638777428,0,0,0,0
4881,2016,3715.61409531542,561.971728091237,5744.44468160042,1628.98788220655,2599,36.5959832433703,8697.39005279595,712.085892214099,144.895720572273,4436.01396396068,0,0,0,0
4882,2016,3772.05530718861,570.508234993806,5831.70439454447,1653.73266135744,2841,40.2194579699727,9558.54393501659,722.902675034748,147.096726880934,4875.23660701343,0,0,0,0
4883,2016,3911.07892380259,591.534999364345,6046.63884537505,1714.68295947645,3082,44.4209102603278,10557.0597861804,749.546119035084,152.518152946478,5384.51930355926,0,0,0,0
4884,2016,4013.26722319406,606.990569756365,6204.62485196848,1759.48403330753,3222,48.6195838123956,11554.9152432628,769.130188984049,156.503132789527,5893.46517292483,0,0,0,0
4885,2016,4173.38202950802,631.207291969442,6452.16687974131,1829.68106468819,3276,51.9651847102709,12350.0297173377,799.815693933153,162.747040159886,6299.00509795207,0,0,0,0
4886,2016,4409.54394234586,666.92583400914,6817.27988916507,1933.21843008267,3255,54.4243680945064,12934.4784794276,845.075390472185,171.956513925073,6597.0971524779,0,0,0,0
4887,2016,4628.77349162175,700.083423978066,7156.21498470561,2029.33236173189,3279,55.7470475192478,13248.8260622014,887.090052165022,180.505685797662,6757.42689027936,0,0,0,0
4888,2016,4838.49715258215,731.803286468665,7480.45370753979,2121.27875162938,3351,56.1277346646041,13339.3000513611,927.282939909118,188.684161870897,6803.57221397432,0,0,0,0
4889,2016,5028.61491889186,760.557836035214,7774.38116166709,2204.62958666394,3443,55.6886940152151,13234.9577864908,963.718418883936,196.098077857965,6750.353519494,0,0,0,0
4890,2016,5145.35910976642,778.214926628423,7954.87098896713,2255.81220880234,3503,54.74670173583,13011.0841928767,986.09208019191,200.650685643775,6636.1691053875,0,0,0,0
4891,2016,5209.8209149058,787.964516090831,8054.53076638217,2284.07335130625,3478,52.9182919428051,12576.5448872776,998.445984781809,203.16446653314,6414.53682077959,0,0,0,0
4892,2016,5122.78262501714,774.800323867395,7919.96710378952,2245.91429714199,3362,50.3535165036532,11967.0011500923,981.76536706365,199.77028312031,6103.64533340406,0,0,0,0
4893,2016,4933.85309474686,746.225490235637,7627.87669625051,2163.0844048264,3371,49.0113859109009,11648.0308087483,945.557609832425,192.402704108161,5940.95780534081,0,0,0,0
4894,2016,4725.91178784562,714.775201647225,7306.39354329878,2071.91942900736,3262,46.5966623392616,11074.1483519617,905.706304703718,184.293733497305,5648.25498569906,0,0,0,0
4895,2016,4338.54683898958,656.187806905382,6707.5163555144,1902.09210262446,3018,43.3455385431536,10301.4872766563,831.469016292526,169.187879673652,5254.16718480051,0,0,0,0
4896,2016,3976.72896498141,601.464304761544,6148.13566937839,1743.46504469932,2691,39.6553740976566,9424.48393648071,762.127745368576,155.078270810762,4806.86068942163,0,0,0,0
4897,2016,3715.0199772957,561.881870123841,5743.52615830628,1628.72741084707,2450,36.8655208572356,8761.44827869733,711.972031342303,144.872552084813,4468.68620044543,0,0,0,0
4898,2016,3573.32282959299,540.450744900023,5524.45835265202,1566.60499161038,2281,34.6286365359818,8229.831043124,684.816213418884,139.346867825701,4197.54032034002,0,0,0,0
4899,2016,3422.1197935748,517.581892197877,5290.6941742914,1500.31503062196,2172,33.0002958996405,7842.84011138988,655.838621546724,133.450487767235,4000.15959271048,0,0,0,0
4900,2016,3341.91386091289,505.451066599489,5166.69352958145,1465.15139709176,2148,31.7415274555063,7543.68159248961,640.467403854222,130.322741960191,3847.57688005489,0,0,0,0
4901,2016,3387.95800744102,512.415059072638,5237.8790848779,1485.33792745169,2115,31.0218342391029,7372.6395253921,649.291621418436,132.118299738309,3760.3386403688,0,0,0,0
4902,2016,3405.78154803256,515.110798094502,5265.43478370234,1493.15206823618,2129,30.7272879806521,7302.6377527576,652.707447572325,132.813354362097,3724.63495926175,0,0,0,0
4903,2016,3385.58153536215,512.055627203056,5234.20499170131,1484.29604201376,2089,30.1770977997723,7171.87972462901,648.836177931251,132.025625788471,3657.94317757122,0,0,0,0
4904,2016,3458.65805178745,523.108157192698,5347.18335688149,1516.33401923016,2167,31.4664323650664,7478.30257842531,662.841065162197,134.875349746,3814.23098920963,0,0,0,0
4905,2016,3594.71107830284,543.68563172626,5557.52519124134,1575.98196055177,2278,33.9145007961529,8060.10976418941,688.915204803551,140.180933374246,4110.97573501444,0,0,0,0
4906,2016,3752.15235352807,567.497993086058,5800.93386419051,1645.00687081476,2399,36.7543713257447,8735.03251543903,719.088335829572,146.320582551037,4455.21311323523,0,0,0,0
4907,2016,3941.08188379834,596.072826717816,6093.02427172952,1727.83676313034,2545,40.0971934853328,9529.48659543246,755.296093060797,153.688161563187,4860.41621108221,0,0,0,0
4908,2016,4060.79666477149,614.179207148002,6278.1067155003,1780.32174206616,2671,43.2566189179609,10280.3546660497,778.239058727753,158.356611786294,5243.38871503234,0,0,0,0
4909,2016,4201.89969445448,635.520474404425,6496.25599786041,1842.18368994337,2795,46.1993027641818,10979.7119983132,805.281015779376,163.859127557947,5600.08869892257,0,0,0,0
4910,2016,4471.03515738666,676.22613363457,6912.34705010937,1960.17721578916,2919,48.7612994650464,11588.5953414171,856.859990703102,174.354452377141,5910.64335911785,0,0,0,0
4911,2016,4721.45590269773,714.101266891759,7299.50461859267,2069.96589381124,3083,50.8203445359148,12077.9473557772,904.852348165245,184.119969841358,6160.23229968693,0,0,0,0
4912,2016,4944.25016009193,747.798004665058,7643.9508538981,2167.64265361735,3263,52.5765071334707,12495.3164152583,947.55017508886,192.808152638704,6373.10707760821,0,0,0,0
4913,2016,5161.10323728894,780.596162764403,7979.21185626205,2262.71469982864,3423,53.765807120423,12777.9650821222,989.109393294512,201.264650561454,6517.26911075742,0,0,0,0
4914,2016,5314.97980439586,803.869376319828,8217.10938944634,2330.17678193473,3560,54.2242989378229,12886.9301055627,1018.59935908976,207.265288813488,6572.84559549953,0,0,0,0
4915,2016,5355.37982973668,809.97971810272,8279.56897344839,2347.88883437958,3601,53.4907120299831,12712.5860680579,1026.3418983719,208.84074596074,6483.92321991216,0,0,0,0
4916,2016,5254.08270737478,794.658934661793,8122.96075179618,2303.47846758773,3516,51.3649772402201,12207.3845957428,1006.92861973063,204.89051884888,6226.25042701695,0,0,0,0
4917,2016,5077.33259650872,767.926189361642,7849.70007178721,2225.98823814154,3529,50.3451802887914,11965.0199678479,973.055010371233,197.997893829652,6102.6348518633,0,0,0,0
4918,2016,4828.99126426666,730.365558990338,7465.75733483342,2117.11120987766,3374,48.1972155927302,11454.5353428812,925.461165960377,188.313466071543,5842.26744152605,0,0,0,0
4919,2016,4366.76744492618,660.456060356666,6751.14621198643,1914.4644921999,3049,44.1041340955788,10481.7748608943,836.877407702851,170.288382827983,5346.12100501017,0,0,0,0
4920,2016,3936.62599865046,595.39889196235,6086.13534702341,1725.88322793422,2720,39.9137967583728,9485.90058605626,754.442136522325,153.51439790724,4838.18561718536,0,0,0,0
4921,2016,3642.53757889012,550.919198101595,5631.46631642024,1596.94990499015,2480,37.0239089396101,8799.09074134041,698.081004983153,142.045996614743,4487.88534971998,0,0,0,0
4922,2016,3441.72568822549,520.547205121928,5321.00544299828,1508.9105854849,2316,34.65086644228,8235.11419577566,659.596030316002,134.215047853402,4200.23493778206,0,0,0,0
4923,2016,3317.55502210446,501.766889936275,5129.03407452139,1454.47207135296,2217,33.2531610837822,7902.93597280251,635.799108110574,129.372833974348,4030.8108661137,0,0,0,0
4924,2016,3253.68733498479,492.107158441263,5030.2928204005,1426.47140020854,2174,32.5167954376552,7727.93154121626,623.559064392471,126.882221572442,3941.55166334608,0,0,0,0
4925,2016,3286.95794408899,497.139204615409,5081.73012487278,1441.05779633958,2220,32.7585456686478,7785.38582630307,629.935273213064,128.179656870179,3970.85562802828,0,0,0,0
4926,2016,3426.57567872268,518.255826953343,5297.58309899751,1502.26856581808,2368,34.1534722888583,8116.90365519476,656.692578085196,133.624251423182,4139.94287251638,0,0,0,0
4927,2016,3619.06991711127,547.369808389474,5595.1846463014,1586.66128629057,2536,35.4150194712797,8416.72256817649,693.583500547199,141.130841360089,4292.86241235223,0,0,0,0
4928,2016,3887.61126202373,587.985609652224,6010.35717525621,1704.39434077688,2752,38.2271026179988,9085.04137861153,745.04861459913,151.602997691824,4633.73151877047,0,0,0,0
4929,2016,4058.71725170247,613.864704262118,6274.89188397078,1779.41009230797,2896,41.3115021168706,9818.07880902941,777.840545676466,158.275522080186,5007.60968885372,0,0,0,0
4930,2016,4134.17024020664,625.276666121342,6391.54434232756,1812.48995496231,3048,44.2875308225387,10525.3608702705,792.300876394597,161.217919987553,5368.35159890701,0,0,0,0
4931,2016,4305.57328889524,651.200689714933,6656.5383126892,1887.63594217315,3204,47.560884524945,11303.3050982274,825.149737907831,167.902028619645,5765.13401724761,0,0,0,0
4932,2016,4474.59986550497,676.765281438943,6917.85818987425,1961.74004394606,3223,50.5313557540386,12009.2663713056,857.54315593388,174.493463301898,6125.2022729404,0,0,0,0
4933,2016,4662.04410072595,705.115470152212,7207.65228917789,2043.91875786294,3285,53.1794933418087,12638.6219309346,893.466260985615,181.803121095399,6446.19857572358,0,0,0,0
4934,2016,4925.23838346096,744.922549708403,7614.55810848537,2159.3075701139,3427,56.1860881686368,13353.1683270717,943.906627191378,192.066761039997,6810.64558475968,0,0,0,0
4935,2016,5153.97382105233,779.517867155657,7968.18957673228,2259.58904351485,3479,57.9200208598944,13765.2542339012,987.743062832956,200.986628711939,7020.82574523891,0,0,0,0
4936,2016,5325.07981073107,805.396961765551,8232.72428544685,2334.60479504594,3490,59.8095628952393,14214.3222092923,1020.53499391029,207.659153100301,7249.86822781243,0,0,0,0
4937,2016,5508.95933783374,833.208002674447,8517.0072449856,2415.22068080593,3505,60.1569051811483,14296.8714694745,1055.77493373125,214.829799969044,7291.97162534433,0,0,0,0
4938,2016,5630.7535318759,851.628885990517,8705.3045202859,2468.61730949994,3544,59.3816371989994,14112.6215207479,1079.11641244949,219.579339898259,7197.99684205313,0,0,0,0
4939,2016,5654.51825266461,855.223204686336,8742.04545205181,2479.03616387926,3502,57.5198825465273,13670.1574861713,1083.67084732134,220.506079396643,6972.32263128217,0,0,0,0
4940,2016,5546.68583208582,838.913983604059,8575.33347416398,2431.76061213309,3404,54.2826524418556,12900.7983812733,1063.00509909031,216.300998922727,6579.91896628489,0,0,0,0
4941,2016,5365.18277706202,811.462374564745,8294.72460780183,2352.18661181104,3408,54.2882099184301,12902.1191694362,1028.22060275654,209.223026003823,6580.5926206454,0,0,0,0
4942,2016,5094.8590780904,770.576999399808,7876.79650896457,2233.67214324629,3228,51.4677905568492,12231.8191767568,976.413906089224,198.68136420971,6238.71303268639,0,0,0,0
4943,2016,4605.00877083303,696.489105282248,7119.4740529397,2018.91350735257,2933,46.4855128077708,11047.7325887034,882.535617293169,179.578946299278,5634.78189848886,0,0,0,0
4944,2016,4148.72613168973,627.478186322531,6414.04816303418,1818.87150326964,2633,42.0284165949867,9988.46048204546,795.090467753606,161.785547930313,5094.51110135955,0,0,0,0
4945,2016,3831.17005015054,579.449102749655,5923.09746231217,1679.64956162599,2428,38.8912210686568,9242.87556407989,734.231831778481,149.401991383163,4714.23321485146,0,0,0,0
4946,2016,3659.17288344222,553.435221188668,5657.18496865638,1604.24310305567,2317,36.4514888524321,8663.04956056016,701.26910939345,142.694714263612,4418.49895058741,0,0,0,0
4947,2016,3571.54047553384,540.181170997836,5521.70278276958,1565.82357753193,2228,34.784245880069,8266.81311168562,684.474630803495,139.277362363322,4216.40264243431,0,0,0,0
4948,2016,3494.60219198038,528.544564220124,5402.75401617744,1532.09253647888,2185,33.8394748623966,8042.27912399006,669.729647905873,136.277043237305,4101.88140114755,0,0,0,0
4949,2016,3510.94043752262,531.015658323499,5428.0134067665,1539.25549886467,2191,33.9895267299093,8077.94040438876,672.860821880272,136.914176642444,4120.07006888133,0,0,0,0
4950,2016,3629.76404146619,548.987251802592,5611.71806559606,1591.34977076126,2287,35.3149848929379,8392.94838124402,695.632996239533,141.547874134362,4280.73663386305,0,0,0,0
4951,2016,3805.92003431253,575.630139135347,5884.06022231089,1668.57952884797,2441,36.5265147861885,8680.88020075951,729.392744727138,148.41733066613,4427.5932844543,0,0,0,0
4952,2016,4017.72310834194,607.664504511831,6211.51377667459,1761.43756850365,2650,39.3219255031839,9345.23664670581,769.984145522521,156.676896445474,4766.44142779101,0,0,0,0
4953,2016,4201.60263544462,635.475545420727,6495.79673621333,1842.05345426363,2870,42.3674226660339,10069.0285599833,805.224085343478,163.847543314217,5135.60401735069,0,0,0,0
4954,2016,4323.39682948678,653.896428736797,6684.09401151364,1895.45008295764,3061,45.6796787044619,10856.2183050807,828.56556406172,168.597083243433,5537.10201621486,0,0,0,0
4955,2016,4479.64986867257,677.529074161805,6925.66563787451,1963.95405050166,3234,49.2614723567553,11707.4662760795,858.510973344149,174.690395445305,5971.27225156378,0,0,0,0
4956,2016,4698.87941794846,710.686664130731,7264.60073341505,2060.06798215088,3495,52.5014811997143,12477.485775059,900.525635036986,183.239567317893,6364.01274374132,0,0,0,0
4957,2016,4926.12956049053,745.057336659496,7615.93589342659,2159.69827715312,3496,54.9940094433972,13069.8592661264,944.077418499073,192.101513771186,6666.14672443021,0,0,0,0
4958,2016,5226.15916044804,790.435610194206,8079.79015697124,2291.23631369203,3578,57.9894893170762,13781.7640859376,1001.57715875621,203.801599938279,7029.24642474529,0,0,0,0
4959,2016,5509.55345585346,833.297860641843,8517.92576827974,2415.48115216541,3676,59.8706951375593,14228.8508790844,1055.88879460305,214.852968456503,7257.27842577805,0,0,0,0
4960,2016,5688.08592077867,860.30017984418,8793.94201817116,2493.75279569004,3774,60.5987245688245,14401.8741284263,1090.10398657784,221.81509893811,7345.5271470049,0,0,0,0
4961,2016,5869.29191679262,887.706859899797,9074.09162288625,2573.19656033235,3865,60.6487418579954,14413.7612218925,1124.83155247571,228.881487613285,7351.5900362495,0,0,0,0
4962,2016,5979.50080945028,904.375512851655,9244.47769395066,2621.51399751645,3899,59.7928904655157,14210.3598448036,1145.95274419392,233.179242037038,7247.8472647309,0,0,0,0
4963,2016,5984.25375360802,905.094376590819,9251.82588030385,2623.59776839231,3807,57.7838626838181,13732.8949239098,1146.86363116829,233.364589936715,7004.32121340641,0,0,0,0
4964,2016,5887.70957540387,890.492456889056,9102.56584500483,2581.27117247633,3648,54.7828253335645,13019.6693159356,1128.36123950139,229.599710724532,6640.54785873082,0,0,0,0
4965,2016,5717.4947627547,864.748149230255,8839.40892123148,2506.64612798445,3628,53.5268356277176,12721.1711911168,1095.74009973175,222.961939067359,6488.30197325548,0,0,0,0
4966,2016,5426.97105111268,820.807603173873,8390.2510303932,2379.27563319727,3445,50.6619564535404,12040.3048931341,1040.06213342336,211.63254869962,6141.03315041239,0,0,0,0
4967,2016,4898.80013158351,740.923870159305,7573.68382189579,2147.71659461691,3106,46.2215326704799,10984.9951509649,938.839818396443,191.035763348045,5602.78331636462,0,0,0,0
4968,2016,4408.94982432615,666.835976041744,6816.36136587092,1932.95795872319,2761,42.1090000053176,10007.6119104077,844.961529600388,171.933345437614,5104.27908958695,0,0,0,0
4969,2016,4063.76725487008,614.628496984979,6282.69933197104,1781.62409886358,2503,38.8606549474968,9235.61122918385,778.808363086734,158.472454223592,4710.52811586865,0,0,0,0
4970,2016,3866.81713133361,584.840580793383,5978.20885996104,1695.27784319497,2339,36.6154344113812,8702.01281136615,741.063484086259,150.792100630738,4438.37175422247,0,0,0,0
4971,2016,3754.23176659708,567.812495971942,5804.14869572003,1645.91852057295,2260,34.9454127007308,8305.11596841016,719.486848880859,146.401672257146,4235.93861888911,0,0,0,0
4972,2016,3657.98464740279,553.255505253877,5655.34792206809,1603.7221603367,2201,33.7227678543312,8014.54257256884,701.041387649857,142.648377288692,4087.73465957683,0,0,0,0
4973,2016,3662.73759156053,553.97436899304,5662.69610842127,1605.80593121257,2219,33.7199891160439,8013.88217848738,701.952274624228,142.833725188369,4087.39783239657,0,0,0,0
4974,2016,3717.99056739429,562.331159960819,5748.11877477701,1630.02976764448,2309,34.9870937750399,8315.02187963203,712.541335701284,144.988394522111,4240.99102659294,0,0,0,0
4975,2016,3910.48480578287,591.445141396949,6045.72032208091,1714.42248811697,2461,36.5292935244757,8681.54059484097,749.432258163288,152.494984459018,4427.93011163456,0,0,0,0
4976,2016,4175.75850158689,631.566723839024,6455.8409729179,1830.72295012612,2682,39.3997301752276,9363.72768098662,800.271137420338,162.839714109725,4775.87258883816,0,0,0,0
4977,2016,4375.67921522195,661.803929867598,6764.92406139864,1918.37156259214,2898,42.450784814652,10088.840382427,838.585320779795,170.635910139877,5145.70883275834,0,0,0,0
4978,2016,4527.47636925986,684.762640537139,6999.60676305341,1984.92199494004,3090,45.7741558062292,10878.6717038502,867.676773523751,176.555458685802,5548.55414034353,0,0,0,0
4979,2016,4718.48531259914,713.651977054781,7294.91200212193,2068.66353701382,3296,49.2197912824463,11697.5603648576,904.283043806264,184.00412740406,5966.21984385995,0,0,0,0
4980,2016,4958.80605157501,749.999524866247,7666.45467460472,2174.02420192469,3416,52.2986333047435,12429.2770071126,950.33976644787,193.375780581464,6339.42435958269,0,0,0,0
4981,2016,5185.16501708751,784.235410443919,8016.41204967504,2273.2637898877,3518,54.5716412237319,12969.4793657448,993.720758602263,202.202974303567,6614.94899303142,0,0,0,0
4982,2016,5469.15343051264,827.187518858951,8455.46618427769,2397.76909972057,3645,57.5754573122727,13683.3653678005,1048.1462553209,213.277511309251,6979.05917488727,0,0,0,0
4983,2016,5688.38297978853,860.345108827878,8794.40127981824,2493.88303136979,3737,59.5983787854066,14164.1322591016,1090.16091701373,221.82668318184,7224.26936211304,0,0,0,0
4984,2016,5856.22132035882,885.729984617096,9053.88411041499,2567.46619042373,3836,60.3653105526937,14346.4010255838,1122.32661329619,228.371780889174,7317.23366386347,0,0,0,0
4985,2016,6006.53317934744,908.464050368149,9286.27050383439,2633.36544437292,3927,60.3764255058427,14349.0426019097,1151.13341386066,234.23340821645,7318.58097258449,0,0,0,0
4986,2016,6063.56850924035,917.090415238114,9374.44874007258,2658.37069488329,3946,58.9509327644723,14010.2604381219,1162.0640575531,236.45758301257,7145.78862911358,0,0,0,0
4987,2016,6016.9302446925,910.03656479757,9302.34466148198,2637.92369316387,3807,57.2781323155346,13612.7032010845,1153.12597911709,234.638856746993,6943.01866659997,0,0,0,0
4988,2016,5865.13309065459,887.077854128028,9067.66195982721,2571.37326081597,3677,54.7272505678191,13006.4614343065,1124.03452637313,228.719308201067,6633.81131512571,0,0,0,0
4989,2016,5658.38001979278,855.807281474407,8748.01585346377,2480.7292277159,3672,54.8356213610227,13032.2168034833,1084.41094298802,220.65667456513,6646.94757515566,0,0,0,0
4990,2016,5378.55043250567,813.484178831143,8315.39138192015,2358.04721739941,3475,52.4375702191071,12462.2967111854,1030.78247237196,209.744316971664,6356.26571859545,0,0,0,0
4991,2016,4890.48247930746,739.665858615768,7560.82449577772,2144.06999558414,3149,47.7915198027885,11358.1178069884,937.245766191295,190.711404523611,5793.09067320879,0,0,0,0
4992,2016,4411.92041442474,667.285265878722,6820.95398234166,1934.2603155206,2802,43.2010441522154,10267.1467844205,845.53083395937,172.049187874912,5236.65217142724,0,0,0,0
4993,2016,4063.17313685036,614.538639017584,6281.78080867689,1781.3636275041,2550,39.5219946598675,9392.78502057075,778.694502214938,158.449285736132,4790.69298476938,0,0,0,0
4994,2016,3817.80239470689,577.427298483257,5902.43068819385,1673.78895603763,2406,36.7349201577338,8730.40975686883,731.669962163064,148.880700415322,4452.85532297344,0,0,0,0
4995,2016,3646.10228700843,551.458345905967,5636.97745618513,1598.51273314704,2291,35.0121024196253,8320.96542636514,698.764170213931,142.185007539501,4244.02247121523,0,0,0,0
