Timestamp,nuc,lig,coal,ccgt,gas,oil,oth,was,ror,bio,geo
04/08/15 04:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 05:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 06:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 07:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 08:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 09:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 10:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 11:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 12:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 01:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 02:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 03:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 04:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 05:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 06:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 07:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 08:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 09:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 10:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/08/15 11:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 12:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 01:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 02:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 03:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 04:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 05:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 06:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 07:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 08:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 09:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 10:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 11:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 12:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 01:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 02:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 03:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 04:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 05:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 06:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 07:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 08:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 09:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 10:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/09/15 11:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 12:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 01:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 02:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 03:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 04:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 05:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 06:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 07:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 08:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 09:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 10:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 11:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 12:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 01:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 02:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 03:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 04:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 05:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 06:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 07:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 08:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 09:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 10:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/10/15 11:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 12:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 01:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 02:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 03:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 04:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 05:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 06:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 07:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 08:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 09:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 10:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 11:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 12:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 01:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 02:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 03:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 04:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 05:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 06:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 07:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 08:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 09:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 10:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/11/15 11:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 12:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 01:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 02:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 03:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 04:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 05:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 06:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 07:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 08:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 09:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 10:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 11:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 12:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 01:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 02:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 03:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 04:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 05:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 06:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 07:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 08:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 09:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 10:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/12/15 11:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 12:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 01:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 02:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 03:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 04:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 05:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 06:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 07:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 08:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 09:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 10:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 11:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 12:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 01:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 02:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 03:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 04:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 05:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 06:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 07:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 08:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 09:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 10:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/13/15 11:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 12:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 01:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 02:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 03:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 04:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 05:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 06:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 07:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 08:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 09:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 10:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 11:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 12:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 01:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 02:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 03:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 04:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 05:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 06:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 07:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 08:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 09:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 10:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/14/15 11:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 12:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 01:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 02:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 03:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 04:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 05:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 06:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 07:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 08:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 09:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 10:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 11:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 12:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 01:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 02:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 03:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 04:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 05:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 06:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 07:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 08:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 09:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 10:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/15/15 11:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 12:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 01:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 02:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 03:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 04:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 05:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 06:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 07:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 08:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 09:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 10:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 11:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 12:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 01:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 02:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 03:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 04:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 05:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 06:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 07:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 08:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 09:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 10:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/16/15 11:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 12:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 01:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 02:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 03:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 04:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 05:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 06:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 07:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 08:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 09:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 10:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 11:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 12:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 01:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 02:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 03:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 04:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 05:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 06:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 07:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 08:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 09:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 10:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/17/15 11:00 PM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/18/15 12:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/18/15 01:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/18/15 02:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/18/15 03:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/18/15 04:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/18/15 05:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/18/15 06:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
04/18/15 07:00 AM,0.8,0.75,0.75,0.75,0.75,0.75,0.53,0.65,0.77,0.64,0.15
