Timestamp,dena21,dena81,dena82,dena22,dena23,dena71,dena84,dena73,dena24,dena83,dena72,dena74,dena25,dena75,dena41,dena42,dena26,dena76
03/04/15 01:00 AM,778.135306105381,3772.99506105381,1521.90091831614,2216.72444884304,3433.42067326457,935.411387789239,2614.58838778924,3086.41663284081,2413.59514273766,1852.12783663228,7895.72742904935,5257.21918399777,2339.63083663228,4264.62061221076,2742.71969389462,4279.193,3546.97959158071,1182.3265305269
03/04/15 02:00 AM,752.506799792903,3639.77199792903,1469.96039937871,2134.75839834322,3307.14559751484,910.170400414194,2537.79440041419,3010.78520227807,2327.32359855032,1784.83279875742,7702.00160579872,5128.85080393485,2257.36879875742,4130.21359958581,2660.2532002071,4147.816,3412.00199689354,1137.33399896451
03/04/15 03:00 AM,744.684611693019,3599.21611693019,1454.12883507906,2109.84689354415,3268.76034031622,902.400776613963,2514.24577661396,2987.3942713768,2301.07228185113,1764.36767015811,7642.09087259548,5089.14237783265,2232.32267015811,4089.11922338604,2634.99038830698,4107.605,3371.01917539528,1123.67305846509
03/04/15 04:00 AM,749.109258154447,3622.15058154447,1463.08277446334,2123.93206523557,3290.46409785336,906.799483691107,2527.57248369111,3000.64316030109,2315.91680708113,1775.93954892668,7676.0247716755,5111.63409506552,2246.48654892668,4112.36851630889,2649.28574184555,4130.357,3394.1888723167,1131.39629077223
03/04/15 05:00 AM,742.980161137441,3590.38561137441,1450.68048341232,2104.42528909953,3260.40593364929,900.703677725119,2509.10767772512,2982.27822748815,2295.35712796208,1759.91296682465,7628.98748815166,5080.45693838863,2226.86896682464,4080.16032227488,2629.47983886256,4098.836,3362.10241706161,1120.7008056872
03/04/15 06:00 AM,742.795925604365,3589.43125604365,1450.3077768131,2103.83940483492,3259.50310725238,900.52014879127,2508.55214879127,2981.72481835199,2294.73947923055,1759.43155362619,7627.57008307778,5079.51741351707,2226.27955362619,4079.19185120873,2628.88407439564,4097.888,3361.13888406547,1120.37962802183
03/04/15 07:00 AM,790.255738778924,3836.18338778924,1546.50221633677,2255.67191023139,3493.40986534709,947.234522442152,2650.71552244215,3121.65187343184,2454.53417145247,1884.08243267354,7985.98731419013,5317.01096320045,2378.64143267354,4328.06147755785,2781.55926122108,4341.129,3611.18608168386,1203.72869389462
03/04/15 08:00 AM,859.937999840695,4201.70799840695,1688.39399952208,2481.83199872556,3841.60399808834,1013.81200031861,2856.08000031861,3317.70200175236,2691.59799888486,2069.37199904417,8488.28000446055,5649.5380030268,2604.22399904417,4691.27599968139,3002.88200015931,4694.812,3984.86999761042,1328.28999920347
03/04/15 09:00 AM,918.350334581226,4510.99534581226,1807.92100374368,2674.29467664981,4137.72601497471,1067.83133083755,3025.23333083755,3473.67631960652,2892.50034206858,2226.71800748736,8888.00663172568,5913.88364295671,2794.99600748736,4993.80066916245,3185.87966541877,4988.218,4303.95501871839,1434.65167290613
03/04/15 10:00 AM,949.524939065674,4677.10939065674,1871.92481719702,2778.05951252539,4297.30926878808,1096.01012186865,3114.42012186865,3553.87567027759,3000.51457345972,2311.42963439404,9093.58170616114,6049.7261577522,2897.41963439404,5154.54987813135,3282.62506093433,5143.69,4476.37408598511,1492.12469532837
